Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;

Rijswijk;Malon Draaijer;06-47657580;MalonDraaijer@teleworm.us;Oranjelaan 45;Rijswijk;zaterdag 30 september 2017;Afhalen;zaterdag 30 september 2017;20:52;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 17,90;€ 33,80;;€ 0,00;€ 33,80
;;;;;;;;;;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Geleen;Johnson Gielen;06-25006504;JohnsonGielen@cuvox.de;Schuttestraat 40;Sittard;donderdag 1 augustus 2019;Bezorgen;donderdag 1 augustus 2019;19:19;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;€ 75,65;;€ 0,00;€ 75,65
;;;;;;;;;;Supreme;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Ridderkerk;László Gloudemans;06-39567561;LaszloGloudemans@fleckens.hu;Rijksstraatweg 144;Ridderkerk;dinsdag 28 maart 2017;Afhalen;dinsdag 28 maart 2017;17:05;Caprese;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 23,85;2e pizza gratis bij afhalen;€ 7,95;€ 15,90
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Eindhoven Gestel;Wiecher Wilschut;06-73216880;WiecherWilschut@armyspy.com;Gasthuisstraat 117;Eindhoven;zondag 17 september 2017;Afhalen;zondag 17 september 2017;19:08;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;€ 35,80;;€ 0,00;€ 35,80
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Veggi;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Gorinchem;Mike van Gelderen;06-56901853;MikevanGelderen@dayrep.com;Jan Greshoffstraat 6;Gorinchem;dinsdag 22 oktober 2019;Afhalen;dinsdag 22 oktober 2019;17:48;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Oss;Jorden Okkema;06-79674261;JordenOkkema@jourrapide.com;Hertewissel 17;Oss;vrijdag 9 februari 2018;Bezorgen;vrijdag 9 februari 2018;18:48;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Landgraaf;Amila Westerlaken;06-98229550;AmilaWesterlaken@jourrapide.com;Olmenstraat 120;Landgraaf;maandag 2 december 2019;Afhalen;maandag 2 december 2019;16:04;Tonno;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 107,45;;€ 0,00;€ 107,45
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Almere;Mohsin Dunnink;06-47278879;MohsinDunnink@superrito.com;Tarbotpad 33;Almere;donderdag 27 juli 2017;Bezorgen;donderdag 27 juli 2017;18:51;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 25,90;€ 25,90;;€ 0,00;€ 25,90

Ede;Safae Pronk;06-81464330;SafaePronk@gustr.com;Kruisbeekweg 114;Lunteren;zaterdag 27 mei 2017;Afhalen;zaterdag 27 mei 2017;18:50;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Spinazie, Beenham, Basilicum;€ 3,00;€ 9,95;€ 42,80;;€ 0,00;€ 42,80
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Soest;Marlous Bomhof;06-61864697;MarlousBomhof@rhyta.com;Oranjehof 78;Soest;maandag 27 maart 2017;Bezorgen;maandag 27 maart 2017;17:22;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;€ 40,75;;€ 0,00;€ 40,75
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Hellevoetsluis;Bobbi Jeurissen;06-83993104;BobbiJeurissen@armyspy.com;Landhoofd 103;Hellevoetsluis;maandag 18 september 2017;Afhalen;maandag 18 september 2017;17:41;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;€ 36,85;25% korting op je bestelling;€ 9,21;€ 27,64
;;;;;;;;;;Tonno;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Hengelo;Hieronymus Lamboo;06-77599884;HieronymusLamboo@superrito.com;Elderinkweg 122;Hengelo;zondag 24 februari 2019;Afhalen;zondag 24 februari 2019;20:53;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 24,90;2e pizza gratis bij afhalen;€ 7,95;€ 16,95
;;;;;;;;;;Creamy Bacon;Large Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Dongen;Iefke Liefhebber;06-87569003;IefkeLiefhebber@jourrapide.com;Vierbundersweg 64;Dongen;zaterdag 26 augustus 2017;Bezorgen;zaterdag 26 augustus 2017;18:53;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 31,85;2e pizza gratis bij afhalen;€ 0,00;€ 31,85
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Delfzijl;Valentino van Toledo;06-77953736;ValentinovanToledo@jourrapide.com;Kerkstraat 76;Bierum;vrijdag 14 september 2018;Afhalen;vrijdag 14 september 2018;20:04;BBQ Cannibale;Medium Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 9,90;€ 35,25;;€ 0,00;€ 35,25
;;;;;;;;;;Veggi;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;Honing Mosterdsaus, Geitenkaas, Merguez;€ 2,50;€ 11,45;;;;

Groningen Boterdiep;Andrea Burm;06-75929626;AndreaBurm@superrito.com;Prunusstraat 33;Groningen;dinsdag 8 oktober 2019;Bezorgen;dinsdag 8 oktober 2019;17:58;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;

Spijkenisse;Yousri van Zonneveld;06-32125372;YousrivanZonneveld@einrot.com;Coelhorstlaan 40;Spijkenisse;dinsdag 24 april 2018;Bezorgen;dinsdag 24 april 2018;17:35;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 11,90;€ 45,70;;€ 0,00;€ 45,70
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Tilburg Thomas van Aquinostraat;Stacey van der Tuin;06-83334495;StaceyvanderTuin@gustr.com;Heyhoefpromenade 175;Tilburg;woensdag 28 maart 2018;Bezorgen;woensdag 28 maart 2018;18:51;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 7,95;€ 29,85;2e pizza gratis bij afhalen;€ 0,00;€ 29,85
;;;;;;;;;;Deluxe;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Dordrecht Van Oldenbarneveltplein;Omayra Schiphorst;06-59940341;OmayraSchiphorst@superrito.com;Frans Lebretlaan 107;Dordrecht;zaterdag 23 maart 2019;Afhalen;zaterdag 23 maart 2019;17:23;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 57,70;;€ 0,00;€ 57,70
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Veggi;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Veldhoven;Aimen Budel;06-28351964;AimenBudel@superrito.com;De Run 20;Veldhoven;zondag 22 december 2019;Afhalen;zondag 22 december 2019;18:19;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Spinazie, Ham, Kaas, Beenham;€ 4,50;€ 11,45;€ 61,15;;€ 0,00;€ 61,15
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Arnhem;Shana Bannink;06-42388414;ShanaBannink@dayrep.com;Frombergstraat 11;Arnhem;zondag 24 november 2019;Bezorgen;zondag 24 november 2019;16:31;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 17,90;;€ 0,00;€ 17,90

Rotterdam Noord;Jantiena Pellikaan;06-91290071;JantienaPellikaan@teleworm.us;Laan van Nooitgedacht 27;Rotterdam;maandag 28 augustus 2017;Bezorgen;maandag 28 augustus 2017;20:37;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 48,75;;€ 0,00;€ 48,75
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Groningen Boterdiep;Vere de Kloe;06-56757819;VeredeKloe@rhyta.com;Da Costastraat 37;Groningen;zondag 16 juli 2017;Bezorgen;zondag 16 juli 2017;16:14;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 88,50;;€ 0,00;€ 88,50
;;;;;;;;;;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Shoarma;Italian Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Rotterdam Schiebroek;Naveen de Ree;06-46677412;NaveendeRee@einrot.com;Korhaanstraat 145;Rotterdam;dinsdag 8 oktober 2019;Afhalen;dinsdag 8 oktober 2019;16:33;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Dordrecht Van Oldenbarneveltplein;Merlijn Eerland;06-30171698;MerlijnEerland@dayrep.com;Selma Lagerlof-Erf 52;Dordrecht;vrijdag 28 april 2017;Afhalen;vrijdag 28 april 2017;20:20;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;4;Groene Olijven, Ham, Beenham, Basilicum;€ 4,00;€ 51,80;€ 84,60;25% korting op je bestelling;€ 21,15;€ 63,45
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Eindhoven Woensel;Ibtissame Bieshaar;06-68292570;IbtissameBieshaar@armyspy.com;Rietputten 51;Eindhoven;woensdag 2 augustus 2017;Afhalen;woensdag 2 augustus 2017;16:42;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;Pepperoni;€ 1,00;€ 19,90;€ 19,90;25% korting op je bestelling;€ 4,98;€ 14,93

Capelle a/d Yssel;Ine van der Boom;06-87129171;InevanderBoom@einrot.com;Sint Annabaai 68;Capelle aan den IJssel;zaterdag 9 maart 2019;Afhalen;zaterdag 9 maart 2019;19:49;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 79,65;;€ 0,00;€ 79,65
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;Beenham, Knoflooksaus Swirl, Shoarma, Champignons;€ 4,50;€ 28,90;;;;
;;;;;;;;;;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Maassluis;Jael van de Meent;06-44108205;JaelvandeMeent@cuvox.de;Noordvliet 53;Maassluis;zondag 22 september 2019;Afhalen;zondag 22 september 2019;18:36;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;€ 43,75;;€ 0,00;€ 43,75
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;1;Gehakt, Chicken Kebab;€ 3,00;€ 15,95;;;;
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Groningen Boterdiep;Akkelien Stokhof;06-43307685;AkkelienStokhof@fleckens.hu;Coendersweg 52;Groningen;zaterdag 25 maart 2017;Bezorgen;zaterdag 25 maart 2017;19:25;Four Cheese;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 17,90;;€ 0,00;€ 17,90
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Emmen;Githa van Haarlem;06-21574075;GithavanHaarlem@teleworm.us;Mercuriusbaan 34;Klazienaveen;vrijdag 10 november 2017;Afhalen;vrijdag 10 november 2017;17:29;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 70,70;;€ 0,00;€ 70,70
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Rotterdam Vuurplaat;Daniëlle Kievits;06-53342162;DanielleKievits@cuvox.de;Herman Bavinckstraat 42;Rotterdam;zaterdag 17 juni 2017;Afhalen;zaterdag 17 juni 2017;16:45;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;Chorizo, Ananas;€ 2,00;€ 8,95;€ 8,95;2e pizza gratis bij afhalen;€ 0,00;€ 8,95

Assen;Dyonne Teerink;06-14631321;DyonneTeerink@gustr.com;Zeijerweg 2;Ter Aard;zaterdag 1 september 2018;Afhalen;zaterdag 1 september 2018;18:07;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 98,45;;€ 0,00;€ 98,45
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;;;;

Amstelveen;Abdalla Piersma;06-41730820;AbdallaPiersma@fleckens.hu;Haagbeuklaan 3;Amstelveen;maandag 28 januari 2019;Bezorgen;maandag 28 januari 2019;19:54;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 12,95;€ 32,85;;€ 0,00;€ 32,85
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Rotterdam Zevenkamp;Jaromir van der Nat;06-62285589;JaromirvanderNat@armyspy.com;Letostraat 80;Rotterdam;vrijdag 26 januari 2018;Bezorgen;vrijdag 26 januari 2018;20:24;Shoarma;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 25,85;;€ 0,00;€ 25,85
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Amsterdam Oostelijke Handelskade;Matts Bakker;06-70278346;MattsBakker@fleckens.hu;Karspeldreef 29;Amsterdam-Zuidoost;dinsdag 18 april 2017;Afhalen;dinsdag 18 april 2017;16:00;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 12,95

Veldhoven;Angéla Beukhof;06-58532638;AngelaBeukhof@teleworm.us;Zandoerle 87;Veldhoven;dinsdag 5 maart 2019;Bezorgen;dinsdag 5 maart 2019;18:18;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 43,80;;€ 0,00;€ 43,80
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Eindhoven Woensel;Jocelyne Vreeling;06-54555137;JocelyneVreeling@dayrep.com;Vesaliuslaan 128;Eindhoven;vrijdag 26 april 2019;Afhalen;vrijdag 26 april 2019;16:02;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 28,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 26,85
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

De Meern;Margien Evertse;06-67600336;MargienEvertse@superrito.com;Korte Assenstraat 129;Deventer;dinsdag 24 oktober 2017;Bezorgen;dinsdag 24 oktober 2017;18:26;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Scheveningen;Wynand Rietdijk;06-80060269;WynandRietdijk@armyspy.com;Appelhof 70;Assen;maandag 4 juni 2018;Bezorgen;maandag 4 juni 2018;17:10;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;€ 54,75;;€ 0,00;€ 54,75
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Diemen;Bink Stijnman;06-39198409;BinkStijnman@teleworm.us;Julianaplantsoen 185;Diemen;woensdag 28 november 2018;Bezorgen;woensdag 28 november 2018;16:06;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;;€ 0,00;€ 9,95

Weert;Francisca Barneveld;06-24138330;FranciscaBarneveld@dayrep.com;Keulerstraat 150;Weert;zondag 7 april 2019;Bezorgen;zondag 7 april 2019;18:05;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 35,80;€ 35,80;25% korting op je bestelling;€ 8,95;€ 26,85

Den Haag Oude Haagweg;;;;;;donderdag 19 september 2019;Afhalen;donderdag 19 september 2019;17:40;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 31,80;€ 39,75;;€ 0,00;€ 39,75
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Rotterdam Mariniersweg;Egbertus Stuut;06-30846820;EgbertusStuut@jourrapide.com;Lombardkade 117;Rotterdam;donderdag 18 mei 2017;Bezorgen;donderdag 18 mei 2017;16:09;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;€ 27,90;;€ 0,00;€ 27,90

Wijchen;Dimitri Hobbelink;06-46820503;DimitriHobbelink@rhyta.com;Veenhof 91;Wijchen;vrijdag 16 juni 2017;Afhalen;vrijdag 16 juni 2017;19:46;Beenham;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 21,90;;€ 0,00;€ 21,90

Rotterdam Hoogvliet;Imaan Wels;06-81625154;ImaanWels@cuvox.de;Oranjestraat 115;Rotterdam;donderdag 20 september 2018;Afhalen;donderdag 20 september 2018;19:57;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 29,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 27,85
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Extravaganzza;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;

Maassluis;Hildegard Stelling;06-39552276;HildegardStelling@dayrep.com;Dennendal 118;Maassluis;dinsdag 19 november 2019;Afhalen;dinsdag 19 november 2019;18:24;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 57,70;;€ 0,00;€ 57,70
;;;;;;;;;;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;;;;
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Oss;Romaisa Klos;06-61718033;RomaisaKlos@jourrapide.com;Piekenhoefstraat 46;Berghem;vrijdag 16 augustus 2019;Afhalen;vrijdag 16 augustus 2019;18:00;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;€ 27,85;25% korting op je bestelling;€ 6,96;€ 20,89
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Geldrop;Ogün Leijssen;06-43914669;OgunLeijssen@teleworm.us;Eindhovenseweg 124;Geldrop;zaterdag 17 augustus 2019;Afhalen;zaterdag 17 augustus 2019;18:52;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 17,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 17,90
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Veghel;Nisrin Hebben;06-35481582;NisrinHebben@einrot.com;Ratelaar 11;Veghel;zaterdag 25 november 2017;Afhalen;zaterdag 25 november 2017;18:51;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 58,70;;€ 0,00;€ 58,70
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Brunssum;Savanne Visser;06-36342786;SavanneVisser@cuvox.de;Vogelsvalderenweg 122;Brunssum;dinsdag 23 oktober 2018;Afhalen;dinsdag 23 oktober 2018;19:05;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;€ 41,75;;€ 0,00;€ 41,75
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;;;;
;;;;;;;;;;Deluxe;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Zoetermeer;Maran Vat;06-50232664;MaranVat@cuvox.de;Chrysantentuin 99;Zoetermeer;woensdag 25 januari 2017;Afhalen;woensdag 25 januari 2017;17:23;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 8,95;;€ 0,00;€ 8,95

Den Haag Torenstraat;Dardan Timmerman;06-74085002;DardanTimmerman@dayrep.com;Rietlaan 180;Zeewolde;dinsdag 18 september 2018;Bezorgen;dinsdag 18 september 2018;18:57;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;€ 61,65;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 59,65
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
